created_at;entry_id;field1;field2;field3;field4;latitude;longitude;elevation;status
2026-03-30T04:08:31+07:00;9573;19.75;14.24;28.8;21.06;;;;
2026-03-30T04:09:01+07:00;9574;19.75;13.58;28.8;21.06;;;;
2026-03-30T04:09:17+07:00;9575;19.75;14.37;28.6;21.06;;;;
2026-03-30T04:09:48+07:00;9576;19.75;16.28;28.7;21.06;;;;
2026-03-30T04:10:17+07:00;9577;19.75;13.32;28.6;21;;;;
2026-03-30T04:10:46+07:00;9578;19.75;12.53;28.5;21.06;;;;
2026-03-30T04:11:16+07:00;9579;19.75;12.33;28.9;21.06;;;;
2026-03-30T04:11:45+07:00;9580;19.75;12.46;28.9;21;;;;
2026-03-30T04:12:14+07:00;9581;19.75;13.25;28.9;21;;;;
2026-03-30T04:12:44+07:00;9582;19.75;12.72;28.8;21;;;;
2026-03-30T04:13:14+07:00;9583;19.75;12.79;28.8;21.06;;;;
2026-03-30T04:13:43+07:00;9584;19.75;13.25;28.7;21;;;;
2026-03-30T04:14:11+07:00;9585;19.75;13.32;28.8;21.06;;;;
2026-03-30T04:14:42+07:00;9586;19.75;14.57;28.5;21.06;;;;
2026-03-30T04:15:13+07:00;9587;19.75;13.12;28.8;21;;;;
2026-03-30T04:15:29+07:00;9588;19.75;14.31;28.6;21;;;;
2026-03-30T04:16:00+07:00;9589;19.75;13.38;29;21;;;;
2026-03-30T04:16:16+07:00;9590;19.75;13.19;28.7;21;;;;
2026-03-30T04:16:47+07:00;9591;19.75;13.84;28.8;21;;;;
2026-03-30T04:17:03+07:00;9592;19.75;13.38;28.7;21;;;;
2026-03-30T04:17:32+07:00;9593;19.75;14.57;28.6;21.06;;;;
2026-03-30T04:18:01+07:00;9594;19.75;14.24;28.9;21;;;;
2026-03-30T04:18:30+07:00;9595;19.75;12.46;28.8;21;;;;
2026-03-30T04:18:58+07:00;9596;19.75;14.24;28.7;21;;;;
2026-03-30T04:19:27+07:00;9597;19.75;13.45;28.7;21;;;;
2026-03-30T04:19:44+07:00;9598;19.75;12.59;28.8;21;;;;
2026-03-30T04:20:12+07:00;9599;19.75;14.44;28.9;21.06;;;;
2026-03-30T04:20:41+07:00;9600;19.75;15.49;28.7;21;;;;
2026-03-30T04:20:57+07:00;9601;19.75;14.7;28.8;21.06;;;;
2026-03-30T04:21:28+07:00;9602;19.75;13.38;28.6;21;;;;
2026-03-30T04:21:44+07:00;9603;19.69;13.58;28.7;21.06;;;;
2026-03-30T04:22:13+07:00;9604;19.75;14.5;28.6;21.06;;;;
2026-03-30T04:22:44+07:00;9605;19.75;14.57;28.8;21;;;;
2026-03-30T04:23:13+07:00;9606;19.75;13.32;28.6;21;;;;
2026-03-30T04:23:29+07:00;9607;19.75;13.71;28.8;21;;;;
2026-03-30T04:23:58+07:00;9608;19.69;14.83;28.5;21;;;;
2026-03-30T04:24:27+07:00;9609;19.75;12.92;28.7;21;;;;
2026-03-30T04:24:57+07:00;9610;19.75;12.2;28.7;21;;;;
2026-03-30T04:25:16+07:00;9611;19.75;14.77;28.8;21;;;;
2026-03-30T04:25:32+07:00;9612;19.75;13.52;28.7;21;;;;
2026-03-30T04:25:48+07:00;9613;19.69;12.72;28.6;21;;;;
2026-03-30T04:26:17+07:00;9614;19.75;15.3;28.9;21;;;;
2026-03-30T04:26:46+07:00;9615;19.75;12.79;28.7;21;;;;
2026-03-30T04:27:17+07:00;9616;19.75;13.58;28.8;21.06;;;;
2026-03-30T04:27:45+07:00;9617;19.75;12.59;28.5;21;;;;
2026-03-30T04:28:02+07:00;9618;19.75;12.92;28.4;21.06;;;;
2026-03-30T04:28:31+07:00;9619;19.75;14.11;28.4;21;;;;
2026-03-30T04:28:59+07:00;9620;19.75;13.05;28.9;21;;;;
2026-03-30T04:29:42+07:00;9621;19.75;13.65;28.7;21.06;;;;
2026-03-30T04:30:10+07:00;9622;19.75;13.19;28.6;21;;;;
2026-03-30T04:30:39+07:00;9623;19.69;13.38;28.8;21.06;;;;
2026-03-30T04:31:08+07:00;9624;19.75;16.35;28.5;21;;;;
2026-03-30T04:31:24+07:00;9625;19.75;13.45;28.8;21.06;;;;
2026-03-30T04:31:53+07:00;9626;19.75;13.12;28.6;21;;;;
2026-03-30T04:32:22+07:00;9627;19.75;14.5;28.6;21;;;;
2026-03-30T04:32:38+07:00;9628;19.75;13.45;28.7;21;;;;
2026-03-30T04:33:09+07:00;9629;19.75;14.57;28.3;21;;;;
2026-03-30T04:33:40+07:00;9630;19.75;13.19;28.8;21;;;;
2026-03-30T04:33:56+07:00;9631;19.69;14.37;28.8;21;;;;
2026-03-30T04:34:25+07:00;9632;19.69;15.49;28.4;21;;;;
2026-03-30T04:34:40+07:00;9633;19.69;13.91;28.7;21;;;;
2026-03-30T04:34:57+07:00;9634;19.69;12.39;28.7;21;;;;
2026-03-30T04:35:26+07:00;9635;19.69;12.86;28.7;21.06;;;;
2026-03-30T04:35:55+07:00;9636;19.75;14.77;28.5;21.06;;;;
2026-03-30T04:36:26+07:00;9637;19.69;13.58;28.6;21.06;;;;
2026-03-30T04:36:54+07:00;9638;19.75;15.63;28.6;21;;;;
2026-03-30T04:37:23+07:00;9639;19.75;15.56;28.9;21.06;;;;
2026-03-30T04:37:52+07:00;9640;19.75;13.65;28.6;21.06;;;;
2026-03-30T04:38:08+07:00;9641;19.69;14.64;28.6;21.06;;;;
2026-03-30T04:38:37+07:00;9642;19.75;13.12;28.7;21.06;;;;
2026-03-30T04:38:52+07:00;9643;19.75;12.33;28.6;21.06;;;;
2026-03-30T04:39:23+07:00;9644;19.75;13.52;28.6;21.06;;;;
2026-03-30T04:39:40+07:00;9645;19.69;12.46;28.7;21;;;;
2026-03-30T04:40:08+07:00;9646;19.69;16.02;28.3;21.06;;;;
2026-03-30T04:40:25+07:00;9647;19.69;13.91;28.3;21.06;;;;
2026-03-30T04:40:41+07:00;9648;19.75;14.9;28.6;21.06;;;;
2026-03-30T04:40:57+07:00;9649;19.75;14.17;28.8;21;;;;
2026-03-30T04:41:26+07:00;9650;19.69;13.25;28.9;21;;;;
2026-03-30T04:41:42+07:00;9651;19.69;15.36;28.6;21;;;;
2026-03-30T04:42:11+07:00;9652;19.75;16.55;28.6;21;;;;
2026-03-30T04:42:40+07:00;9653;19.69;13.58;28.5;21.06;;;;
2026-03-30T04:43:09+07:00;9654;19.75;11.8;28.4;21;;;;
2026-03-30T04:43:38+07:00;9655;19.75;12.66;28.4;21.06;;;;
2026-03-30T04:44:07+07:00;9656;19.75;13.12;28.6;21.06;;;;
2026-03-30T04:44:36+07:00;9657;19.75;12.79;28.6;21;;;;
2026-03-30T04:44:52+07:00;9658;19.75;13.12;28.7;21;;;;
2026-03-30T04:45:08+07:00;9659;19.75;12.86;28.7;21;;;;
2026-03-30T04:45:39+07:00;9660;19.75;13.71;28.6;21;;;;
2026-03-30T04:45:54+07:00;9661;19.75;12.66;28.8;21.06;;;;
2026-03-30T04:46:23+07:00;9662;19.75;12.99;28.5;21.06;;;;
2026-03-30T04:46:52+07:00;9663;19.75;16.94;28.5;21;;;;
2026-03-30T04:47:21+07:00;9664;19.75;12.92;28.6;21;;;;
2026-03-30T04:47:50+07:00;9665;19.75;14.31;28.7;21;;;;
2026-03-30T04:48:19+07:00;9666;19.75;13.98;28.4;21;;;;
2026-03-30T04:48:50+07:00;9667;19.75;13.19;28.7;21.06;;;;
2026-03-30T04:49:19+07:00;9668;19.75;14.24;28.6;21.06;;;;
2026-03-30T04:49:39+07:00;9669;19.69;13.32;28.5;21.06;;;;
2026-03-30T04:50:08+07:00;9670;19.75;13.25;28.6;21;;;;
2026-03-30T04:50:37+07:00;9671;19.69;13.91;28.5;21;;;;
2026-03-30T04:51:07+07:00;9672;19.75;13.25;28.3;21;;;;
2026-03-30T04:51:24+07:00;9673;19.75;14.11;28.5;21;;;;
2026-03-30T04:51:40+07:00;9674;19.75;12.53;28.4;21;;;;
2026-03-30T04:52:11+07:00;9675;19.69;12.99;28.5;21;;;;
2026-03-30T04:52:39+07:00;9676;19.75;14.37;28.6;21;;;;
2026-03-30T04:52:56+07:00;9677;19.69;14.64;28.3;21;;;;
2026-03-30T04:53:27+07:00;9678;19.69;13.32;28.6;21;;;;
2026-03-30T04:53:55+07:00;9679;19.69;12.46;28.7;21;;;;
2026-03-30T04:54:24+07:00;9680;19.69;13.25;28.6;21;;;;
2026-03-30T04:54:54+07:00;9681;19.75;13.71;28.5;21;;;;
2026-03-30T04:55:23+07:00;9682;19.75;13.25;28.6;21;;;;
2026-03-30T04:55:51+07:00;9683;19.75;12.86;28.8;21;;;;
2026-03-30T04:56:22+07:00;9684;19.75;11.8;28.4;21;;;;
2026-03-30T04:56:38+07:00;9685;19.75;12.79;28.4;21;;;;
2026-03-30T04:57:07+07:00;9686;19.75;13.32;28.5;21;;;;
2026-03-30T04:57:24+07:00;9687;19.75;13.91;28.5;21;;;;
2026-03-30T04:57:40+07:00;9688;19.75;13.38;28.5;21;;;;
2026-03-30T04:58:09+07:00;9689;19.75;14.24;28.5;21;;;;
2026-03-30T04:58:38+07:00;9690;19.75;14.57;28.5;21;;;;
2026-03-30T04:58:53+07:00;9691;19.75;14.37;28.7;21;;;;
2026-03-30T04:59:24+07:00;9692;19.75;13.58;28.3;21;;;;
2026-03-30T04:59:53+07:00;9693;19.69;13.19;28.4;21;;;;
2026-03-30T05:00:21+07:00;9694;19.69;14.11;28.4;21;;;;
2026-03-30T05:00:50+07:00;9695;19.75;13.45;28.5;21;;;;
2026-03-30T05:01:06+07:00;9696;19.75;14.11;28.5;21;;;;
2026-03-30T05:01:35+07:00;9697;19.69;14.5;28.5;21;;;;
2026-03-30T05:02:03+07:00;9698;19.69;11.67;28.4;20.94;;;;
2026-03-30T05:02:32+07:00;9699;19.69;12.33;28.5;21;;;;
2026-03-30T05:03:03+07:00;9700;19.69;13.91;28.5;21;;;;
2026-03-30T05:03:32+07:00;9701;19.69;13.58;28.5;21;;;;
2026-03-30T05:03:48+07:00;9702;19.69;13.45;28.5;20.94;;;;
2026-03-30T05:04:19+07:00;9703;19.69;12.92;28.3;21;;;;
2026-03-30T05:04:47+07:00;9704;19.69;13.38;28.6;21;;;;
2026-03-30T05:05:16+07:00;9705;19.69;13.71;28.6;20.94;;;;
2026-03-30T05:05:34+07:00;9706;19.69;13.78;28.5;21;;;;
2026-03-30T05:06:02+07:00;9707;19.69;12.79;28.4;21;;;;
2026-03-30T05:06:33+07:00;9708;19.69;12.99;28.5;21;;;;
2026-03-30T05:06:49+07:00;9709;19.69;13.58;28.6;21;;;;
2026-03-30T05:07:18+07:00;9710;19.69;13.58;28.5;21;;;;
2026-03-30T05:07:47+07:00;9711;19.69;14.5;28.5;21;;;;
2026-03-30T05:08:08+07:00;9712;19.69;15.76;28.4;21;;;;
2026-03-30T05:08:25+07:00;9713;19.69;14.44;28.5;21;;;;
2026-03-30T05:08:54+07:00;9714;19.69;15.16;28.4;21;;;;
2026-03-30T05:09:22+07:00;9715;19.69;13.91;28.7;21;;;;
2026-03-30T05:09:38+07:00;9716;19.69;12.59;28.5;20.94;;;;
2026-03-30T05:09:54+07:00;9717;19.69;14.5;28.6;21;;;;
2026-03-30T05:10:23+07:00;9718;19.69;15.1;28.5;21;;;;
2026-03-30T05:10:54+07:00;9719;19.69;13.12;28.5;21;;;;
2026-03-30T05:11:25+07:00;9720;19.69;12.13;28.8;21;;;;
2026-03-30T05:11:53+07:00;9721;19.69;14.57;28.8;21;;;;
2026-03-30T05:12:10+07:00;9722;19.69;13.84;28.2;21;;;;
2026-03-30T05:12:39+07:00;9723;19.69;12.79;28.6;21;;;;
2026-03-30T05:12:55+07:00;9724;19.69;14.44;28.4;21;;;;
2026-03-30T05:13:24+07:00;9725;19.69;14.04;28.2;21;;;;
2026-03-30T05:13:41+07:00;9726;19.69;14.5;28.4;21;;;;
2026-03-30T05:14:10+07:00;9727;19.69;12.92;28.5;21;;;;
2026-03-30T05:14:39+07:00;9728;19.69;12.99;28.5;21;;;;
2026-03-30T05:14:55+07:00;9729;19.69;12.99;28.5;21;;;;
2026-03-30T05:15:11+07:00;9730;19.69;14.11;28.5;21;;;;
2026-03-30T05:15:40+07:00;9731;19.69;16.28;28.4;21;;;;
2026-03-30T05:16:09+07:00;9732;19.69;14.24;28.4;21;;;;
2026-03-30T05:16:37+07:00;9733;19.69;13.38;28.7;21;;;;
2026-03-30T05:17:06+07:00;9734;19.69;13.71;28.3;21;;;;
2026-03-30T05:17:23+07:00;9735;19.69;13.58;28.4;21;;;;
2026-03-30T05:17:51+07:00;9736;19.69;13.58;28.2;21;;;;
2026-03-30T05:18:20+07:00;9737;19.69;13.12;28.3;21;;;;
2026-03-30T05:18:36+07:00;9738;19.69;12.59;28.4;21;;;;
2026-03-30T05:19:05+07:00;9739;19.69;13.84;28.2;20.94;;;;
2026-03-30T05:19:22+07:00;9740;19.69;13.65;28.6;21;;;;
2026-03-30T05:19:50+07:00;9741;19.69;12.53;28.5;21;;;;
2026-03-30T05:20:21+07:00;9742;19.69;13.32;28.6;21;;;;
2026-03-30T05:20:50+07:00;9743;19.75;12.99;28.3;20.94;;;;
2026-03-30T05:21:19+07:00;9744;19.69;13.45;28.3;20.94;;;;
2026-03-30T05:21:48+07:00;9745;19.69;14.17;28.3;20.94;;;;
2026-03-30T05:22:04+07:00;9746;19.69;12.99;28.6;20.94;;;;
2026-03-30T05:22:36+07:00;9747;19.69;13.25;28.3;20.94;;;;
2026-03-30T05:22:52+07:00;9748;19.69;12.33;28.5;20.94;;;;
2026-03-30T05:23:21+07:00;9749;19.69;13.32;28.4;20.94;;;;
2026-03-30T05:23:37+07:00;9750;19.69;13.25;28.6;20.94;;;;
2026-03-30T05:23:53+07:00;9751;19.69;12.86;28.2;20.94;;;;
2026-03-30T05:24:22+07:00;9752;19.69;13.98;28.5;20.94;;;;
2026-03-30T05:24:39+07:00;9753;19.69;14.64;28.4;20.94;;;;
2026-03-30T05:24:55+07:00;9754;19.69;14.31;28.6;20.94;;;;
2026-03-30T05:25:11+07:00;9755;19.69;14.9;28.4;20.94;;;;
2026-03-30T05:25:40+07:00;9756;19.69;13.98;28.4;20.94;;;;
2026-03-30T05:26:09+07:00;9757;19.75;13.45;28.5;20.94;;;;
2026-03-30T05:26:24+07:00;9758;19.75;14.97;28.4;20.94;;;;
2026-03-30T05:26:53+07:00;9759;19.69;13.78;28.5;20.94;;;;
2026-03-30T05:27:22+07:00;9760;19.69;14.04;28.7;20.94;;;;
2026-03-30T05:27:38+07:00;9761;19.69;13.12;28.3;20.94;;;;
2026-03-30T05:28:07+07:00;9762;19.69;13.78;28.6;20.94;;;;
2026-03-30T05:28:36+07:00;9763;19.69;13.19;28.6;20.94;;;;
2026-03-30T05:28:52+07:00;9764;19.69;12.53;28.6;20.94;;;;
2026-03-30T05:29:21+07:00;9765;19.69;13.19;28.5;20.94;;;;
2026-03-30T05:29:52+07:00;9766;19.69;14.04;28.3;20.94;;;;
2026-03-30T05:30:08+07:00;9767;19.69;14.64;28.6;20.94;;;;
2026-03-30T05:30:37+07:00;9768;19.69;12.2;28.5;20.94;;;;
2026-03-30T05:30:54+07:00;9769;19.69;12.79;28.7;20.94;;;;
2026-03-30T05:31:22+07:00;9770;19.69;13.78;28.5;20.88;;;;
2026-03-30T05:31:39+07:00;9771;19.69;14.04;28.5;20.94;;;;
2026-03-30T05:32:07+07:00;9772;19.69;14.5;28.6;20.94;;;;
2026-03-30T05:32:36+07:00;9773;19.69;13.45;28.5;20.94;;;;
2026-03-30T05:33:05+07:00;9774;19.69;13.84;28.5;20.94;;;;
2026-03-30T05:33:34+07:00;9775;19.69;14.57;28.3;20.94;;;;
2026-03-30T05:34:03+07:00;9776;19.69;14.9;28.2;20.88;;;;
2026-03-30T05:34:31+07:00;9777;19.69;13.98;28.3;20.94;;;;
2026-03-30T05:35:00+07:00;9778;19.69;12.99;28.5;20.94;;;;
2026-03-30T05:35:31+07:00;9779;19.69;13.84;28.5;20.94;;;;
2026-03-30T05:36:00+07:00;9780;19.69;11.93;28.4;20.94;;;;
2026-03-30T05:36:31+07:00;9781;19.69;13.05;28.5;20.94;;;;
2026-03-30T05:36:47+07:00;9782;19.69;12.26;28.4;20.94;;;;
2026-03-30T05:37:16+07:00;9783;19.69;14.24;28.4;20.94;;;;
2026-03-30T05:37:32+07:00;9784;19.69;13.52;28.6;20.94;;;;
2026-03-30T05:37:48+07:00;9785;19.69;13.58;28.4;20.94;;;;
2026-03-30T05:38:19+07:00;9786;19.69;13.12;28.3;20.94;;;;
2026-03-30T05:38:35+07:00;9787;19.69;12.79;28.5;20.94;;;;
2026-03-30T05:39:04+07:00;9788;19.69;12.86;28.3;21;;;;
2026-03-30T05:39:35+07:00;9789;19.69;13.38;28;20.94;;;;
2026-03-30T05:40:04+07:00;9790;19.69;12.33;28.3;20.94;;;;
2026-03-30T05:40:33+07:00;9791;19.69;13.98;28.4;20.94;;;;
2026-03-30T05:40:49+07:00;9792;19.69;13.12;28.5;20.94;;;;
2026-03-30T05:41:20+07:00;9793;19.69;13.78;28.3;20.94;;;;
2026-03-30T05:41:36+07:00;9794;19.69;13.52;28.3;20.94;;;;
2026-03-30T05:42:05+07:00;9795;19.69;13.25;28.5;20.94;;;;
2026-03-30T05:42:21+07:00;9796;19.69;13.52;28.3;20.94;;;;
2026-03-30T05:42:38+07:00;9797;19.69;15.16;28.3;20.94;;;;
2026-03-30T05:43:08+07:00;9798;19.69;14.44;28.4;20.94;;;;
2026-03-30T05:43:39+07:00;9799;19.69;13.32;28.5;20.94;;;;
2026-03-30T05:44:08+07:00;9800;19.69;13.65;28.5;20.94;;;;
2026-03-30T05:44:39+07:00;9801;19.69;13.65;28.3;20.94;;;;
2026-03-30T05:45:07+07:00;9802;19.69;14.97;28.5;20.88;;;;
2026-03-30T05:45:37+07:00;9803;19.69;13.32;28.3;20.94;;;;
2026-03-30T05:46:07+07:00;9804;19.69;12.72;28.4;20.94;;;;
2026-03-30T05:46:36+07:00;9805;19.69;13.84;28.2;20.94;;;;
2026-03-30T05:47:08+07:00;9806;19.69;14.31;28.4;20.94;;;;
2026-03-30T05:47:36+07:00;9807;19.63;13.12;28.4;20.88;;;;
2026-03-30T05:48:07+07:00;9808;19.69;13.25;28.3;20.94;;;;
2026-03-30T05:48:36+07:00;9809;19.69;13.32;28.4;20.94;;;;
2026-03-30T05:49:07+07:00;9810;19.69;12.86;28.3;20.94;;;;
2026-03-30T05:49:23+07:00;9811;19.69;13.12;28.4;20.94;;;;
2026-03-30T05:49:52+07:00;9812;19.69;12.66;28.5;20.94;;;;
2026-03-30T05:50:21+07:00;9813;19.69;13.78;28.1;20.94;;;;
2026-03-30T05:50:37+07:00;9814;19.69;13.45;28.4;20.94;;;;
2026-03-30T05:51:08+07:00;9815;19.69;13.05;28.6;20.94;;;;
2026-03-30T05:51:37+07:00;9816;19.69;13.84;28.3;20.94;;;;
2026-03-30T05:52:07+07:00;9817;19.63;12.86;28.2;20.94;;;;
2026-03-30T05:52:38+07:00;9818;19.69;13.91;28;20.94;;;;
2026-03-30T05:53:09+07:00;9819;19.69;13.19;28.5;20.94;;;;
2026-03-30T05:53:40+07:00;9820;19.69;15.36;28.5;20.94;;;;
2026-03-30T05:54:10+07:00;9821;19.69;13.71;28.3;20.94;;;;
2026-03-30T05:54:27+07:00;9822;19.69;13.12;28.1;20.94;;;;
2026-03-30T05:54:55+07:00;9823;19.69;13.71;28.3;20.94;;;;
2026-03-30T05:55:26+07:00;9824;19.69;12.92;28.2;20.88;;;;
2026-03-30T05:55:55+07:00;9825;19.69;13.19;28.3;20.88;;;;
2026-03-30T05:56:24+07:00;9826;19.69;12.72;28.2;20.88;;;;
2026-03-30T05:56:53+07:00;9827;19.69;11.93;28.3;20.88;;;;
2026-03-30T05:57:23+07:00;9828;19.69;12.79;28.3;20.88;;;;
2026-03-30T05:57:54+07:00;9829;19.69;13.91;28.4;20.88;;;;
2026-03-30T05:58:23+07:00;9830;19.69;12.53;28.2;20.88;;;;
2026-03-30T05:58:51+07:00;9831;19.69;12.66;28.2;20.88;;;;
2026-03-30T05:59:22+07:00;9832;19.69;13.58;28.1;20.88;;;;
2026-03-30T05:59:51+07:00;9833;19.63;13.52;28.2;20.88;;;;
2026-03-30T06:00:20+07:00;9834;19.69;12.06;28.3;20.88;;;;
2026-03-30T06:00:36+07:00;9835;19.69;12.53;28.5;20.88;;;;
2026-03-30T06:01:05+07:00;9836;19.69;13.45;28.4;20.88;;;;
2026-03-30T06:01:34+07:00;9837;19.69;13.19;28.3;20.88;;;;
2026-03-30T06:01:50+07:00;9838;19.69;12.26;28.3;20.94;;;;
2026-03-30T06:02:19+07:00;9839;19.69;16.02;28.4;20.88;;;;
2026-03-30T06:02:48+07:00;9840;19.69;12.92;28.4;20.94;;;;
2026-03-30T06:03:18+07:00;9841;19.69;12.59;28.3;20.94;;;;
2026-03-30T06:03:35+07:00;9842;19.69;13.05;28.3;20.94;;;;
2026-03-30T06:04:06+07:00;9843;19.69;13.65;28.3;20.94;;;;
2026-03-30T06:04:36+07:00;9844;19.69;12.26;28.2;20.94;;;;
2026-03-30T06:05:06+07:00;9845;19.69;13.65;28.5;20.88;;;;
2026-03-30T06:05:34+07:00;9846;19.69;12;28.4;20.88;;;;
2026-03-30T06:06:03+07:00;9847;19.69;14.57;28.2;20.88;;;;
2026-03-30T06:06:34+07:00;9848;19.69;12.33;28.4;20.88;;;;
2026-03-30T06:07:03+07:00;9849;19.69;13.12;28;20.88;;;;
2026-03-30T06:07:31+07:00;9850;19.69;13.78;28.5;20.94;;;;
2026-03-30T06:07:48+07:00;9851;19.69;12.72;28.3;20.94;;;;
2026-03-30T06:08:03+07:00;9852;19.63;12.92;28.5;20.94;;;;
2026-03-30T06:08:32+07:00;9853;19.69;13.45;28.2;20.94;;;;
2026-03-30T06:09:02+07:00;9854;19.69;12.99;28.3;20.88;;;;
2026-03-30T06:09:19+07:00;9855;19.69;12.66;28.3;20.94;;;;
2026-03-30T06:09:47+07:00;9856;19.69;13.91;28.4;20.88;;;;
2026-03-30T06:10:16+07:00;9857;19.69;12.66;28.3;20.88;;;;
2026-03-30T06:10:45+07:00;9858;19.69;13.38;28.4;20.88;;;;
2026-03-30T06:11:14+07:00;9859;19.69;13.32;28.4;20.94;;;;
2026-03-30T06:11:45+07:00;9860;19.69;13.58;28.2;20.88;;;;
2026-03-30T06:12:13+07:00;9861;19.69;12.59;28;20.88;;;;
2026-03-30T06:12:30+07:00;9862;19.69;12.39;28.1;20.88;;;;
2026-03-30T06:13:00+07:00;9863;19.69;13.19;28.2;20.88;;;;
2026-03-30T06:13:29+07:00;9864;19.69;13.45;28.3;20.88;;;;
2026-03-30T06:13:58+07:00;9865;19.69;13.32;28.3;20.88;;;;
2026-03-30T06:14:27+07:00;9866;19.69;12.06;28.5;20.88;;;;
2026-03-30T06:14:43+07:00;9867;19.69;13.25;28.4;20.88;;;;
2026-03-30T06:15:12+07:00;9868;19.69;12.59;28.1;20.88;;;;
2026-03-30T06:15:28+07:00;9869;19.69;13.71;28.3;20.88;;;;
2026-03-30T06:15:57+07:00;9870;19.69;13.52;28.1;20.88;;;;
2026-03-30T06:16:26+07:00;9871;19.69;12.2;28.4;20.88;;;;
2026-03-30T06:16:54+07:00;9872;19.69;12.92;28.4;20.88;;;;
2026-03-30T06:17:10+07:00;9873;19.69;13.32;28.3;20.88;;;;
2026-03-30T06:17:39+07:00;9874;19.69;13.45;28.1;20.88;;;;
2026-03-30T06:18:09+07:00;9875;19.69;13.98;28.1;20.88;;;;
2026-03-30T06:18:38+07:00;9876;19.69;12.72;28.3;20.88;;;;
2026-03-30T06:19:09+07:00;9877;19.69;12.79;28.4;20.88;;;;
2026-03-30T06:19:25+07:00;9878;19.69;15.03;28.1;20.88;;;;
2026-03-30T06:19:54+07:00;9879;19.69;12.33;28;20.88;;;;
2026-03-30T06:20:11+07:00;9880;19.69;12.46;28;20.88;;;;
2026-03-30T06:20:28+07:00;9881;19.69;11.54;28.3;20.88;;;;
2026-03-30T06:20:59+07:00;9882;19.69;12.79;28.3;20.81;;;;
2026-03-30T06:21:28+07:00;9883;19.69;13.45;28.2;20.88;;;;
2026-03-30T06:21:59+07:00;9884;19.69;13.71;28.4;20.88;;;;
2026-03-30T06:22:28+07:00;9885;19.69;14.5;28.2;20.88;;;;
2026-03-30T06:22:44+07:00;9886;19.69;12.59;28.2;20.88;;;;
2026-03-30T06:23:13+07:00;9887;19.69;13.38;28.4;20.88;;;;
2026-03-30T06:23:29+07:00;9888;19.69;12.66;28.3;20.88;;;;
2026-03-30T06:23:58+07:00;9889;19.69;13.32;28.1;20.88;;;;
2026-03-30T06:24:27+07:00;9890;19.69;13.58;28.1;20.88;;;;
2026-03-30T06:24:43+07:00;9891;19.63;13.78;28.2;20.88;;;;
2026-03-30T06:24:59+07:00;9892;19.69;12.66;28.3;20.88;;;;
2026-03-30T06:25:27+07:00;9893;19.63;13.52;28.1;20.88;;;;
2026-03-30T06:25:56+07:00;9894;19.63;12.46;28.3;20.88;;;;
2026-03-30T06:26:25+07:00;9895;19.69;13.05;28.2;20.88;;;;
2026-03-30T06:26:41+07:00;9896;19.69;13.65;28.2;20.88;;;;
2026-03-30T06:27:12+07:00;9897;19.63;13.78;28.1;20.81;;;;
2026-03-30T06:27:43+07:00;9898;19.69;13.52;28.3;20.88;;;;
2026-03-30T06:27:59+07:00;9899;19.69;13.91;28.1;20.88;;;;
2026-03-30T06:28:15+07:00;9900;19.69;12.53;27.8;20.88;;;;
2026-03-30T06:28:32+07:00;9901;19.63;13.65;28.3;20.88;;;;
2026-03-30T06:29:00+07:00;9902;19.69;12.86;28.1;20.81;;;;
2026-03-30T06:29:17+07:00;9903;19.69;13.65;28.2;20.88;;;;
2026-03-30T06:29:46+07:00;9904;19.63;13.32;28.1;20.81;;;;
2026-03-30T06:30:16+07:00;9905;19.63;12.66;28;20.88;;;;
2026-03-30T06:30:47+07:00;9906;19.69;14.11;28.2;20.81;;;;
2026-03-30T06:31:03+07:00;9907;19.69;12.2;28.2;20.88;;;;
2026-03-30T06:31:34+07:00;9908;19.69;13.98;28.2;20.88;;;;
2026-03-30T06:32:03+07:00;9909;19.69;11.54;28.1;20.81;;;;
2026-03-30T06:32:19+07:00;9910;19.69;12.86;28.1;20.81;;;;
2026-03-30T06:32:35+07:00;9911;19.69;12.59;28;20.81;;;;
2026-03-30T06:33:04+07:00;9912;19.69;12;28.2;20.81;;;;
2026-03-30T06:33:33+07:00;9913;19.63;13.45;28.3;20.81;;;;
2026-03-30T06:33:49+07:00;9914;19.69;11.74;28.2;20.81;;;;
2026-03-30T06:34:06+07:00;9915;19.69;12.66;28.3;20.81;;;;
2026-03-30T06:34:36+07:00;9916;19.69;12.59;28;20.88;;;;
2026-03-30T06:35:07+07:00;9917;19.69;12.92;28.4;20.88;;;;
2026-03-30T06:35:23+07:00;9918;19.63;14.57;28.2;20.88;;;;
2026-03-30T06:35:53+07:00;9919;19.69;13.12;28.2;20.88;;;;
2026-03-30T06:36:24+07:00;9920;19.69;12.33;28.1;20.81;;;;
2026-03-30T06:36:40+07:00;9921;19.69;12.66;28.2;20.81;;;;
2026-03-30T06:37:09+07:00;9922;19.63;12.99;28.1;20.88;;;;
2026-03-30T06:37:26+07:00;9923;19.69;13.19;28.2;20.88;;;;
2026-03-30T06:37:42+07:00;9924;19.63;13.45;28.2;20.88;;;;
2026-03-30T06:38:11+07:00;9925;19.69;12.99;28.2;20.88;;;;
2026-03-30T06:38:39+07:00;9926;19.69;13.12;28.3;20.88;;;;
2026-03-30T06:38:56+07:00;9927;19.63;13.52;28;20.88;;;;
2026-03-30T06:39:12+07:00;9928;19.69;12.59;28.1;20.81;;;;
